Period,Fund name,ABN,Merger,Merged,Acquirer,Fund type,25,34,44,49,54,59,64,69,74,84,85%,1000,24999,49000,99999,199999,499999,999999,1000000,cash,fi,equity,prop,infra,comm,Other,NtOuRt,1YrRet,TtlAst
2017,AvWrap Retirement Service,82004832237,0,0,0,Retail,0.0,0.0,0.02,0.03,0.05,0.15,0.2,0.2,0.2,0.15,0.0,0.03,0.09,0.05,0.13,0.19,0.31,0.16,0.05,0.18,0.23,0.47,0.08,0.02,0.0,0.02,0.769,0.071,412347
2017,Aware Super,53226460365,0,0,0,Public Sector,0.0,0.07,0.19,0.14,0.14,0.17,0.15,0.09,0.04,0.01,0.0,0.11,0.31,0.13,0.17,0.17,0.08,0.01,0.0,0.09,0.23,0.54,0.08,0.02,0.0,0.04,0.598,0.111,65919428
2017,Boc Gases Superannuation Fund,49620344668,0,0,0,Corporate,0.0,0.04,0.14,0.13,0.17,0.21,0.15,0.1,0.03,0.0,0.0,0.0,0.16,0.13,0.2,0.22,0.2,0.07,0.0,0.15,0.19,0.46,0.1,0.05,0.0,0.05,1.953,0.092,690470
2017,BT Classic Lifetime,68324870141,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,BT Lifetime Super,83953436008,0,0,0,Retail,0.0,0.0,0.14,0.18,0.21,0.18,0.11,0.06,0.04,0.06,0.02,0.03,0.36,0.21,0.2,0.13,0.05,0.01,0.0,0.14,0.15,0.58,0.07,0.0,0.0,0.06,2.391,0.075,1800308
2017,BT Superannuation Savings Fund,83835373437,0,0,0,Retail,0.0,0.0,0.0,0.1,0.23,0.18,0.11,0.16,0.0,0.0,0.0,0.29,0.56,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607,0.006,8408
2017,Building Unions Superannuation Scheme (Queensland),85571332201,0,0,0,Industry,0.02,0.15,0.25,0.14,0.13,0.13,0.1,0.06,0.02,0.0,0.0,0.13,0.43,0.13,0.14,0.11,0.04,0.0,0.0,0.09,0.17,0.46,0.12,0.11,0.0,0.03,0.578,0.095,4339445
2017,Care Super,98172275725,0,0,0,Industry,0.01,0.09,0.21,0.15,0.14,0.15,0.13,0.08,0.04,0.01,0.0,0.13,0.45,0.13,0.14,0.1,0.04,0.01,0.0,0.15,0.16,0.5,0.13,0.06,0.0,0.0,0.54,0.11,16118643
2017,CBH Superannuation Fund,84433159328,0,0,0,Corporate,0.0,0.05,0.12,0.1,0.18,0.23,0.21,0.09,0.0,0.0,0.0,0.0,0.14,0.15,0.21,0.21,0.17,0.09,0.0,0.09,0.24,0.59,0.08,0.0,0.0,0.0,0.539,0.088,265452
2017,Challenger Retirement Fund,87883998803,0,0,0,Retail,0.0,0.0,0.0,0.0,0.01,0.08,0.22,0.27,0.19,0.18,0.03,0.01,0.16,0.13,0.2,0.22,0.21,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.178,0.024,820284
2017,Christian Super,66628776348,0,0,0,Industry,0.01,0.08,0.19,0.13,0.14,0.16,0.15,0.09,0.04,0.0,0.0,0.15,0.39,0.16,0.16,0.11,0.04,0.0,0.0,0.05,0.32,0.48,0.09,0.04,0.01,0.01,0.556,0.073,1315681
2017,ClearView Retirement Plan,45828721007,0,0,0,Retail,0.0,0.01,0.03,0.04,0.06,0.1,0.16,0.22,0.21,0.16,0.0,0.53,0.14,0.07,0.09,0.08,0.06,0.02,0.0,0.2,0.3,0.28,0.02,0.19,0.0,0.0,0.693,0.066,1888393
2017,Club Plus Superannuation Scheme,95275115088,0,0,0,Industry,0.02,0.11,0.19,0.12,0.14,0.16,0.14,0.07,0.03,0.01,0.0,0.21,0.5,0.11,0.1,0.06,0.02,0.0,0.0,0.14,0.18,0.46,0.13,0.06,0.0,0.02,0.776,0.112,2541715
2017,Club Super,12737334298,0,0,0,Industry,0.03,0.13,0.21,0.14,0.14,0.15,0.11,0.06,0.02,0.0,0.0,0.29,0.49,0.1,0.08,0.04,0.0,0.0,0.0,0.08,0.16,0.53,0.12,0.09,0.0,0.01,0.973,0.105,541285
2017,Colonial First State FirstChoice Superannuation Trust,26458298557,0,0,0,Retail,0.0,0.04,0.1,0.08,0.09,0.12,0.18,0.18,0.13,0.08,0.0,0.19,0.26,0.12,0.15,0.15,0.1,0.02,0.0,0.17,0.23,0.45,0.05,0.03,0.0,0.06,0.955,0.078,72074739
2017,Colonial First State Rollover & Superannuation Fund,88854638840,0,0,0,Retail,0.0,0.0,0.11,0.16,0.2,0.18,0.12,0.06,0.05,0.09,0.01,0.01,0.3,0.22,0.24,0.15,0.06,0.01,0.0,0.17,0.11,0.67,0.04,0.01,0.0,0.0,3.778,0.062,2757622
2017,CommInsure Corporate Insurance Superannuation Trust,49968181565,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1065
2017,Commonwealth Bank Group Super,24248426878,0,0,0,Corporate,0.0,0.07,0.18,0.15,0.14,0.16,0.11,0.07,0.04,0.04,0.03,0.02,0.28,0.16,0.19,0.17,0.13,0.04,0.01,0.07,0.45,0.36,0.07,0.04,0.0,0.01,0.867,0.075,11061177
2017,Commonwealth Essential Super,56601925435,0,0,0,Retail,0.06,0.35,0.27,0.11,0.08,0.07,0.04,0.02,0.01,0.0,0.0,0.31,0.57,0.07,0.04,0.01,0.0,0.0,0.0,0.16,0.16,0.57,0.06,0.06,0.0,0.0,0.169,0.077,2764563
2017,Concept One The Industry Superannuation Fund,21059451252,0,1,Aware Super,Industry,0.03,0.17,0.23,0.15,0.14,0.13,0.09,0.05,0.01,0.0,0.0,0.28,0.51,0.09,0.07,0.04,0.0,0.0,0.0,0.18,0.17,0.51,0.08,0.06,0.0,0.0,1.041,0.102,510090
2017,CONSTRUCTION AND BUILDING UNIONS SUPERANNUATION FUND,75493363262,0,0,0,Industry,0.02,0.15,0.23,0.15,0.15,0.14,0.1,0.05,0.02,0.0,0.0,0.13,0.42,0.14,0.15,0.11,0.05,0.0,0.0,0.1,0.17,0.49,0.11,0.1,0.0,0.03,0.508,0.115,40275274
2017,Crescent Wealth Superannuation Fund,71302958449,0,0,0,Retail,0.01,0.3,0.43,0.11,0.08,0.04,0.01,0.0,0.0,0.0,0.0,0.11,0.53,0.17,0.13,0.04,0.0,0.0,0.0,0.39,0.0,0.31,0.27,0.03,0.0,0.0,0.209,0.013,158006
2017,Crown Employees (NSW Fire Brigades Firefighting Staff Death & Disability) Superannuation Fund,60532453567,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,-0.721,2727
2017,CSS Fund,19415776361,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.15,0.42,0.11,0.01,0.0,0.1,1.152,0.086,65239578
2017,CUBS Superannuation Fund,90120177925,0,0,0,Retail,0.01,0.03,0.06,0.06,0.06,0.17,0.27,0.15,0.12,0.06,0.02,0.21,0.43,0.11,0.11,0.07,0.06,0.0,0.0,0.38,0.34,0.26,0.03,0.0,0.0,0.0,0.766,0.045,73922
2017,Definitive Superannuation Plan,47412936330,0,0,0,Retail,0.0,0.01,0.03,0.0,0.0,0.09,0.19,0.22,0.2,0.13,0.0,0.0,0.0,0.0,0.0,0.18,0.39,0.2,0.11,0.18,0.16,0.55,0.03,0.02,0.0,0.05,7.275,0.094,122159
2017,Deseret Benefit Plan for Australia,58632310300,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,DIY Master Plan,46074281314,0,0,0,Retail,0.0,0.02,0.04,0.05,0.0,0.1,0.2,0.19,0.19,0.15,0.0,0.6,0.21,0.0,0.03,0.06,0.06,0.02,0.0,0.18,0.25,0.48,0.05,0.02,0.0,0.0,0.716,0.046,141912
2017,DPM Retirement Service,40725722496,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,DuluxGroup Employees Superannuation Fund,91132102426,0,0,0,Retail,0.0,0.04,0.14,0.12,0.19,0.25,0.15,0.0,0.0,0.0,0.0,0.09,0.29,0.11,0.14,0.15,0.13,0.07,0.02,0.13,0.21,0.44,0.14,0.01,0.0,0.07,1.272,0.09,319689
2017,Elphinstone Group Superannuation Fund,77408077215,0,0,0,Corporate,0.01,0.06,0.19,0.14,0.12,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.16,0.14,0.13,0.12,0.0,0.0,0.1,0.25,0.63,0.02,0.0,0.0,0.0,1.05,0.097,67207
2017,EmPlus Superannuation Fund,18838658991,0,0,0,Retail,0.01,0.31,0.3,0.13,0.1,0.07,0.05,0.02,0.0,0.0,0.0,0.52,0.41,0.05,0.02,0.01,0.0,0.0,0.0,0.12,0.19,0.63,0.07,0.0,0.0,0.0,1.641,0.076,165864
2017,Encircle Superannuation Fund,68486630403,0,0,0,Retail,0.0,0.0,0.01,0.01,0.04,0.13,0.21,0.23,0.19,0.15,0.01,0.06,0.06,0.03,0.09,0.18,0.31,0.19,0.08,0.17,0.25,0.32,0.06,0.03,0.0,0.16,0.271,0.044,1403359
2017,Energy Industries Superannuation Scheme-Pool A,22277243559,0,0,0,Public Sector,0.0,0.09,0.18,0.1,0.09,0.15,0.17,0.13,0.07,0.0,0.0,0.07,0.16,0.08,0.14,0.27,0.21,0.06,0.02,0.17,0.34,0.36,0.04,0.02,0.0,0.08,0.643,0.066,3352509
2017,Energy Industries Superannuation Scheme-Pool B,64322090181,0,0,0,Public Sector,0.0,0.0,0.02,0.11,0.18,0.31,0.17,0.11,0.05,0.04,0.0,0.0,0.02,0.04,0.04,0.04,0.22,0.5,0.15,0.09,0.27,0.51,0.05,0.02,0.0,0.06,3.749,0.071,2011969
2017,Energy Super,33761363685,0,0,0,Industry,0.01,0.08,0.16,0.11,0.13,0.18,0.16,0.09,0.06,0.0,0.0,0.13,0.24,0.11,0.16,0.17,0.12,0.05,0.01,0.2,0.15,0.47,0.12,0.05,0.0,0.01,0.868,0.109,7058283
2017,equipsuper,33813823017,0,0,0,Industry,0.0,0.05,0.13,0.12,0.18,0.21,0.16,0.09,0.04,0.0,0.0,0.03,0.3,0.13,0.16,0.15,0.13,0.07,0.02,0.21,0.22,0.44,0.09,0.03,0.0,0.01,1.014,0.099,8399476
2017,Fairbrother Employees Retirement Fund,21787036684,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Fiducian Superannuation Fund,57929339093,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.63,0.07,0.01,0.0,0.0,0.562,0.088,0
2017,Fire and Emergency Services Superannuation Fund,43198502058,0,0,0,Public Sector,0.0,0.03,0.11,0.13,0.18,0.23,0.16,0.1,0.04,0.02,0.0,0.01,0.14,0.09,0.15,0.2,0.23,0.16,0.02,0.26,0.22,0.38,0.15,0.0,0.0,0.0,0.738,0.084,646194
2017,First Super,56286625181,0,0,0,Industry,0.01,0.08,0.21,0.16,0.18,0.17,0.12,0.05,0.02,0.0,0.0,0.21,0.4,0.13,0.13,0.09,0.03,0.0,0.0,0.05,0.22,0.43,0.12,0.11,0.0,0.07,0.868,0.109,2722228
2017,Future Super Fund,45960194277,0,0,0,Retail,0.01,0.24,0.29,0.11,0.1,0.11,0.08,0.04,0.02,0.0,0.0,0.22,0.42,0.16,0.13,0.05,0.02,0.0,0.0,0.09,0.26,0.46,0.18,0.0,0.0,0.0,0.152,-0.008,244204
2017,Goldman Sachs & JBWere Superannuation Fund,55697537183,0,0,0,Corporate,0.0,0.05,0.25,0.2,0.18,0.15,0.09,0.03,0.0,0.0,0.0,0.01,0.13,0.15,0.18,0.21,0.0,0.0,0.0,0.07,0.12,0.78,0.0,0.0,0.0,0.03,1.183,0.092,471237
2017,Grosvenor Pirie Master Superannuation Fund Series 2,32367272075,0,0,0,Retail,0.01,0.12,0.29,0.15,0.11,0.11,0.04,0.05,0.0,0.0,0.0,0.0,0.31,0.04,0.04,0.02,0.01,0.0,0.0,0.07,0.26,0.67,0.0,0.0,0.0,0.0,2.749,0.068,78200
2017,Grow Super SMA,20543903424,0,0,0,Retail,0.0,0.01,0.07,0.01,0.16,0.29,0.2,0.17,0.0,0.0,0.0,0.0,0.1,0.03,0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Guild Retirement Fund,22599554834,0,0,0,Retail,0.06,0.28,0.29,0.12,0.09,0.08,0.05,0.02,0.01,0.0,0.0,0.18,0.57,0.13,0.09,0.02,0.0,0.0,0.0,0.07,0.15,0.61,0.11,0.05,0.0,0.0,0.551,0.095,1557015
2017,Heidelberg Australia Superannuation Fund,75071229817,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,HESTA,64971749321,0,0,0,Industry,0.01,0.11,0.18,0.12,0.14,0.17,0.15,0.08,0.03,0.01,0.0,0.11,0.43,0.17,0.16,0.09,0.03,0.0,0.0,0.08,0.21,0.51,0.09,0.1,0.0,0.01,0.549,0.105,42064051
2017,Holden Employees Superannuation Fund,77289319006,0,0,0,Corporate,0.0,0.01,0.19,0.19,0.21,0.21,0.12,0.04,0.0,0.0,0.0,0.0,0.18,0.14,0.08,0.25,0.29,0.05,0.0,0.12,0.49,0.33,0.04,0.01,0.0,0.0,7.784,0.063,587254
2017,HOSTPLUS Superannuation Fund,68657495890,0,0,0,Industry,0.03,0.23,0.29,0.13,0.11,0.1,0.07,0.03,0.01,0.0,0.0,0.22,0.51,0.12,0.09,0.04,0.01,0.0,0.0,0.06,0.13,0.57,0.13,0.11,0.0,0.0,0.322,0.122,25412966
2017,HUB24 Super Fund,60910190523,0,0,0,Retail,0.0,0.02,0.09,0.08,0.09,0.15,0.22,0.19,0.09,0.05,0.0,0.0,0.07,0.13,0.23,0.25,0.23,0.07,0.02,0.21,0.2,0.52,0.05,0.0,0.0,0.03,0.173,0.045,2895980
2017,IAG & NRMA Superannuation Plan,58244115920,0,0,0,Corporate,0.0,0.07,0.24,0.17,0.16,0.17,0.11,0.05,0.01,0.01,0.0,0.01,0.27,0.16,0.18,0.19,0.14,0.04,0.01,0.12,0.17,0.48,0.09,0.03,0.0,0.11,0.953,0.098,2005201
2017,Incitec Pivot Employees Superannuation Fund,68569795856,0,0,0,Retail,0.0,0.05,0.17,0.12,0.2,0.2,0.14,0.09,0.0,0.0,0.0,0.14,0.18,0.11,0.14,0.17,0.18,0.0,0.0,0.14,0.2,0.45,0.14,0.01,0.0,0.05,1.575,0.091,194672
2017,ING Superannuation Fund,13355603448,0,0,0,Retail,0.01,0.13,0.24,0.11,0.1,0.11,0.12,0.11,0.05,0.02,0.0,0.28,0.35,0.13,0.13,0.07,0.03,0.0,0.0,0.36,0.15,0.47,0.02,0.0,0.0,0.0,0.524,0.072,2502088
2017,Intrust Super Fund,65704511371,0,0,0,Industry,0.03,0.22,0.28,0.14,0.12,0.1,0.07,0.03,0.01,0.0,0.0,0.24,0.55,0.1,0.07,0.03,0.0,0.0,0.0,0.07,0.17,0.55,0.14,0.06,0.0,0.02,0.635,0.119,2338205
2017,IOOF Portfolio Service Superannuation Fund,70815369818,0,0,0,Retail,0.01,0.06,0.13,0.08,0.09,0.12,0.15,0.16,0.11,0.08,0.01,0.15,0.38,0.13,0.14,0.11,0.07,0.02,0.0,0.16,0.22,0.51,0.07,0.01,0.0,0.04,1.012,0.079,25754519
2017,IRIS Superannuation Fund,88556625125,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.37,0.5,0.02,0.0,0.07,0.11,0.28,0.31,0.19,0.0,0.0,0.23,0.28,0.4,0.06,0.0,0.0,0.03,9.684,0.066,495591
2017,ISARF Superannuation Fund,26065719853,0,0,0,Retail,0.0,0.06,0.18,0.17,0.0,0.25,0.17,0.0,0.0,0.0,0.0,0.0,0.26,0.18,0.28,0.15,0.0,0.0,0.0,0.19,0.31,0.42,0.08,0.0,0.0,0.0,0.159,0.03,13791
2017,Jamestrong Packaging Australia Superannuation Fund,65546653068,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Kinetic Superannuation Fund,78984178687,0,0,0,Industry,0.03,0.22,0.32,0.13,0.11,0.08,0.06,0.03,0.01,0.0,0.0,0.34,0.53,0.06,0.04,0.02,0.01,0.0,0.0,0.05,0.17,0.59,0.14,0.06,0.0,0.0,0.776,0.096,3652544
2017,L&H Group Superannuation Fund,64641864843,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Labour Union Co-Operative Retirement Fund,26382680883,0,0,0,Industry,0.02,0.1,0.21,0.14,0.16,0.16,0.12,0.07,0.02,0.0,0.0,0.22,0.46,0.11,0.11,0.08,0.02,0.0,0.0,0.15,0.13,0.53,0.1,0.04,0.0,0.05,0.779,0.098,5827923
2017,legalsuper,60346078879,0,0,0,Industry,0.01,0.1,0.21,0.13,0.12,0.13,0.14,0.09,0.05,0.0,0.0,0.08,0.35,0.16,0.19,0.14,0.06,0.01,0.01,0.15,0.15,0.55,0.09,0.06,0.0,0.01,0.562,0.105,3379568
2017,LESF Super,13704288646,0,0,0,Retail,0.03,0.22,0.27,0.15,0.13,0.11,0.06,0.02,0.0,0.0,0.0,0.66,0.23,0.05,0.04,0.02,0.0,0.0,0.0,0.13,0.2,0.65,0.02,0.0,0.0,0.0,0.507,0.083,204243
2017,LGIAsuper,23053121564,0,0,0,Public Sector,0.01,0.06,0.16,0.13,0.16,0.18,0.16,0.08,0.04,0.02,0.0,0.06,0.28,0.11,0.15,0.19,0.17,0.03,0.0,0.11,0.15,0.46,0.13,0.08,0.0,0.07,0.86,0.089,11030169
2017,Lifefocus Superannuation Fund,94579217553,0,0,0,Retail,0.0,0.0,0.02,0.02,0.05,0.11,0.25,0.24,0.17,0.12,0.0,0.2,0.29,0.08,0.11,0.13,0.13,0.05,0.01,0.17,0.26,0.43,0.09,0.05,0.0,0.0,0.892,0.062,464122
2017,Linear Superannuation Fund,62311059575,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2017,Linfox Staff Superannuation Fund,11260931967,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Local Authorities Superannuation Fund,24496637884,0,0,0,Public Sector,0.0,0.04,0.12,0.11,0.14,0.19,0.2,0.12,0.06,0.02,0.0,0.17,0.31,0.12,0.15,0.13,0.08,0.02,0.0,0.13,0.1,0.5,0.09,0.11,0.0,0.07,0.854,0.104,8686019
2017,Local Government Super,28901371321,0,0,0,Public Sector,0.0,0.04,0.13,0.13,0.18,0.18,0.16,0.11,0.05,0.02,0.0,0.08,0.29,0.12,0.18,0.22,0.09,0.02,0.0,0.09,0.3,0.47,0.08,0.02,0.0,0.05,0.834,0.094,10547168
2017,Macquarie ADF Superannuation Fund,68073150096,0,0,0,Retail,0.0,0.01,0.03,0.08,0.13,0.19,0.2,0.14,0.13,0.08,0.0,0.0,0.61,0.16,0.12,0.07,0.03,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,3.657,0.006,237184
2017,Macquarie Superannuation Plan,65508799106,0,0,0,Retail,0.0,0.02,0.07,0.06,0.08,0.14,0.2,0.18,0.13,0.1,0.01,0.14,0.13,0.1,0.15,0.18,0.19,0.08,0.03,0.2,0.18,0.53,0.05,0.01,0.0,0.03,0.748,0.076,17594186
2017,Macquarie University Professorial Superannuation Scheme,98415348576,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.24,0.49,0.0,0.0,0.0,0.0,-1426.0,0.096,13626
2017,Manildra Flour Mills Retirement Fund,32448411930,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Map Superannuation Plan,71603157863,0,0,0,Retail,0.0,0.05,0.15,0.1,0.12,0.14,0.15,0.13,0.07,0.08,0.0,0.11,0.27,0.17,0.2,0.14,0.08,0.03,0.01,0.19,0.16,0.48,0.07,0.0,0.0,0.1,0.669,0.064,476991
2017,Maritime Super,77455663441,0,0,0,Industry,0.0,0.05,0.15,0.13,0.15,0.16,0.14,0.12,0.07,0.03,0.0,0.05,0.21,0.09,0.14,0.18,0.23,0.08,0.01,0.11,0.18,0.55,0.07,0.05,0.0,0.03,1.174,0.097,5293702
2017,Mason Stevens Super,34422545198,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Max Super Fund,22508720840,0,0,0,Retail,0.01,0.2,0.35,0.19,0.11,0.09,0.04,0.01,0.0,0.0,0.0,0.18,0.49,0.16,0.12,0.04,0.0,0.0,0.0,0.07,0.21,0.62,0.09,0.01,0.0,0.0,1.67,0.077,95552
2017,Meat Industry Employees Superannuation Fund,17317520544,0,0,0,Industry,0.01,0.1,0.21,0.16,0.14,0.15,0.13,0.06,0.03,0.0,0.0,0.19,0.48,0.13,0.1,0.07,0.02,0.0,0.0,0.19,0.03,0.49,0.21,0.07,0.0,0.0,1.234,0.092,798166
2017,Media Super,42574421650,0,0,0,Industry,0.0,0.06,0.21,0.17,0.18,0.16,0.12,0.07,0.03,0.01,0.0,0.15,0.36,0.14,0.15,0.14,0.05,0.01,0.0,0.1,0.15,0.54,0.08,0.11,0.0,0.02,0.828,0.105,5113588
2017,Mercer Portfolio Service Superannuation Plan,92181844838,0,0,0,Retail,0.0,0.0,0.0,0.01,0.03,0.1,0.21,0.26,0.23,0.16,0.01,0.01,0.06,0.08,0.14,0.21,0.29,0.16,0.04,0.19,0.27,0.4,0.06,0.04,0.01,0.03,0.894,0.066,2090052
2017,Mercer Super Trust,19905422981,1,0,0,Retail,0.0,0.06,0.22,0.17,0.19,0.19,0.1,0.04,0.01,0.0,0.0,0.08,0.34,0.14,0.16,0.15,0.11,0.02,0.0,0.12,0.17,0.55,0.08,0.04,0.01,0.03,0.754,0.091,22584091
2017,Mercy Super,11789425178,0,0,0,Corporate,0.01,0.11,0.21,0.14,0.15,0.16,0.13,0.06,0.03,0.0,0.0,0.07,0.35,0.13,0.16,0.17,0.1,0.01,0.0,0.13,0.09,0.49,0.12,0.12,0.0,0.05,0.636,0.114,1175474
2017,Military Superannuation & Benefits Fund No 1,50925523120,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.47,0.12,0.01,0.0,0.11,0.699,0.096,43573487
2017,Mine Superannuation Fund,16457520308,0,0,0,Industry,0.0,0.09,0.18,0.11,0.13,0.16,0.16,0.1,0.04,0.0,0.0,0.05,0.21,0.1,0.16,0.23,0.19,0.05,0.01,0.17,0.24,0.43,0.1,0.03,0.0,0.04,1.12,0.081,10769273
2017,MLC Super Fund,70732426024,0,0,0,Retail,0.0,0.07,0.18,0.14,0.14,0.15,0.12,0.09,0.06,0.04,0.0,0.27,0.32,0.11,0.12,0.1,0.06,0.01,0.0,0.15,0.2,0.55,0.06,0.01,0.0,0.03,0.103,0.0,77335327
2017,MLC Superannuation Fund,40022701955,0,0,0,Retail,0.01,0.01,0.04,0.04,0.06,0.13,0.21,0.22,0.16,0.11,0.01,0.06,0.14,0.09,0.16,0.2,0.23,0.1,0.03,0.2,0.14,0.56,0.05,0.02,0.0,0.03,0.869,0.077,18681563
2017,MyLifeMyMoney Superannuation Fund,50237896957,0,0,0,Industry,0.0,0.03,0.09,0.09,0.13,0.2,0.2,0.16,0.07,0.02,0.0,0.11,0.31,0.12,0.16,0.14,0.11,0.04,0.01,0.17,0.12,0.55,0.07,0.07,0.0,0.03,0.54,0.105,8709726
2017,National Mutual Pro-Super Fund,46208334003,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,National Mutual Retirement Fund,76746741299,0,0,0,Retail,0.0,0.0,0.02,0.11,0.23,0.29,0.23,0.08,0.03,0.01,0.0,0.11,0.57,0.15,0.11,0.05,0.01,0.0,0.0,0.13,0.26,0.51,0.1,0.0,0.0,0.0,5.158,0.081,2340095
2017,Nationwide Superannuation Fund,15201768813,0,0,0,Industry,0.03,0.17,0.27,0.14,0.14,0.13,0.08,0.03,0.01,0.0,0.0,0.28,0.55,0.08,0.06,0.02,0.0,0.0,0.0,0.08,0.17,0.5,0.12,0.08,0.0,0.05,1.097,0.094,588990
2017,NESS Super,72229227691,0,0,0,Industry,0.03,0.2,0.27,0.13,0.13,0.13,0.07,0.03,0.0,0.0,0.0,0.15,0.4,0.15,0.15,0.11,0.04,0.0,0.0,0.11,0.2,0.52,0.12,0.02,0.0,0.03,0.726,0.094,696157
2017,Netwealth Superannuation Master Fund,94573747704,0,0,0,Retail,0.0,0.04,0.11,0.08,0.1,0.15,0.2,0.17,0.1,0.06,0.0,0.04,0.18,0.15,0.21,0.2,0.15,0.05,0.01,0.24,0.15,0.55,0.04,0.0,0.0,0.03,0.244,0.057,6403861
